Registrikood;Nimi;Liik;Registreeritud käibemaksukohustuslaste registrisse;EMTAK tegevusvaldkond, mis on EMTAKi struktuuris tähistatud tähtkoodiga;Maakond;Riiklikud Maksud;Tööjõumaksud Ja Maksed;Kaive;Tootajaid
11309290;OSAÜHING MÜLLER KAUBANDUS;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Viljandi ( Viljandi vald );3108,69;2929,2;35191,35;4
11309321;GEMIUS EESTI, OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );5887,62;0;39618,83;
11309338;ARENDUSMAA OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Harju ( Tallinn );684,34;0;4140;
11309373;INTEN OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Saku vald );191941,84;44386,82;1345241,55;11
11309433;ESIMENE ASI, OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Rapla ( Rapla vald );962,19;1052,94;2000;1
11309440;EUROSPECTER, OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );9613,12;3572,89;66703;6
11309456;OÜ BARHOLM HOLDING;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Rae vald );21179,35;1227,2;0;1
11309485;KRISTERSON, OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Rapla ( Kehtna vald );;;0;
11309491;BALTIC LAEVATEENINDUS OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Tallinn );;;6,9;
11309597;NOVOT AGENTUUR OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );48739,78;17573,23;211754,51;4
11309611;AIN KOIT ARHITEKTUURIBÜROO OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );2437,95;2044,62;4300;1
11309628;MUSTAFA, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );3221,58;0;19222,79;
11309634;LVS FINANCE OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );452,98;105;5014,52;
11309679;AVANT-COURIER OÜ;Äriühing;jah;MUUD TEENINDAVAD TEGEVUSED;Harju ( Rae vald );14146,79;5332,7;48113,33;5
11309700;ALUS GRUPP OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Maardu linn );49547,99;18097,64;1691595,83;13
11309769;MOLINO, OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );;;0;
11309775;MAIONOR GRUPP OÜ;Äriühing;ei;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Ida-Viru ( Kohtla-Järve linn );0;0;;
11309829;VÄIKESTE LÕÕTSPILLIDE OÜ;Äriühing;jah;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Tallinn );2028,95;0;12900;
11309841;HIIU VARAD OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );;;0;
11309893;KOLM RUUTU OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );9066,7;1343,16;53176,75;
11309901;OÜ KPT RENDIPARTNER;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Harju ( Saue vald );7736,5;630;31928;
11309924;TRILLIUM DISAIN, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );5644,67;1794,1;29322,9;5
11309947;VIIKING EHITUSPARTNER, OÜ;Äriühing;jah;"VEEVARUSTUS; KANALISATSIOON, JÄÄTME- JA SAASTEKÄITLUS";Harju ( Tallinn );4459,55;1209,52;53688,72;2
11310011;SESNA HOLDING, OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Kiili vald );7167,73;3122,88;41786,6;2
11310040;SAAREMERE KALA AS;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Saare ( Saaremaa vald );0;0;0;
11310100;DIRICHE OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );1193,33;0;9548,1;
11310198;FIGR OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Tallinn );23888,29;15321;242394,17;6
11310258;LOODUSTEENUSED OÜ;Äriühing;ei;TERVISHOID JA SOTSIAALHOOLEKANNE;Harju ( Harku vald );717,75;764,82;;1
11310301;JUURVILJAAIT, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Tartu ( Nõo vald );224514,16;79836,53;2244575,92;34
11310324;ENGASTE GRUPP, OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );1400,66;872,97;10608,14;1
11310376;OSAÜHING MARE CATERING;Äriühing;jah;MAJUTUS JA TOITLUSTUS;Harju ( Tallinn );1425000;0;;
11310421;DOOMINO ARHITEKTID OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );2957,78;1706,42;8020;
11310436;FRESH-EST OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );151245,77;107526,21;1323207,76;23
11310459;ESSI TALU OÜ;Äriühing;jah;MAJUTUS JA TOITLUSTUS;Harju ( Tallinn );;;0;
11310494;SILMATERA MUDILASMAJA OÜ;Äriühing;ei;TERVISHOID JA SOTSIAALHOOLEKANNE;Harju ( Tallinn );2062,59;2065,08;;1
11310525;CATIVA OÜ;Äriühing;jah;EHITUS;Rapla ( Rapla vald );5592,63;2645,85;22975;2
11310548;TOKO HALDUSE OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Saku vald );8857,18;5903,84;9680;1
11310650;ABCOM SERVICE, OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );219,67;235,64;;2
11310695;MILECTRIA EST OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Pärnu ( Pärnu linn );284199,61;303400,15;5839668,17;176
11310703;KAILA TEENUS OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );29,89;0;0;
11310715;VIVASTAR, OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );3706,5;2603,16;9534,27;1
11310726;4SEINA OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );12467,88;4723,57;58854,4;3
11310778;TRENDMAX, OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Rae vald );23642,61;5071,23;560616,59;1
11310815;SANUM, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );;;0;
11310880;RIOMAX HALL OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );0;239,25;58193,92;1
11310979;VENETO OÜ;Äriühing;ei;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );;;;1
11310985;CITYMEISTRID OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Rae vald );154,84;0;1717,09;
11310991;TKL KAUBANDUSE OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Rae vald );101199,3;23278,34;669221,47;5
11311002;DENTAL TRANSPORT OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Tallinn );178,53;0;1056;
11311016;PROVEN OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Rae vald );98579,42;38706,62;407695,97;10
11311080;KREGORI OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );22330,2;10842,69;141019,64;6
11311097;AAMAN TRANS OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Järva ( Türi vald );3095,64;1311,9;16539,25;1
11311163;ALEN TEENINDUS, OÜ;Äriühing;jah;MUUD TEENINDAVAD TEGEVUSED;Harju ( Tallinn );5478,89;993,75;13687,93;
11311186;ALDRE EHITUS, OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );561,26;244,83;3121,32;1
11311192;NAISTEKLIINIK, OÜ;Äriühing;ei;TERVISHOID JA SOTSIAALHOOLEKANNE;Harju ( Tallinn );;;;1
11311223;ADELFIA, OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );17536,14;4307,74;50875;1
11311231;NIIN INVEST OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );716,22;0;18839,45;
11311275;PRINCESS RENDI, OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Tallinn );6744,12;7311,72;9066,09;3
11311312;KNOLLETRANSPORT OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Harku vald );1882,04;734,66;10045;1
11311329;PEARLYGATE OÜ;Äriühing;ei;INFO JA SIDE;Harju ( Tallinn );1;0;;
11311393;KATLAABI, OÜ;Äriühing;jah;EHITUS;Harju ( Rae vald );53315,29;22992,68;310886,65;9
11311476;SPORTWORLD OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Viimsi vald );9300,42;10050,84;68832,29;3
11311513;SME TORU OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );2999,4;1524,06;21057,38;1
11311559;AUF TRADE, OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );2092,21;0;41841,74;
11311588;AARDE RAAMAT, OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );8683;4783,85;11695,53;2
11311631;LIPSON INVEST OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Saue vald );47933,74;21069,15;298891,11;9
11311677;ESTFILM PRODUCTION, OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );14403,82;5460,89;132219,87;1
11311720;AKDENIZ, OÜ;Äriühing;ei;MAJUTUS JA TOITLUSTUS;Ida-Viru ( Narva linn );;;;2
11311766;INTERNO EHITUS OÜ;Äriühing;jah;EHITUS;Lääne-Viru ( Kadrina vald );38249,63;16368,06;138841,89;8
11311803;SULLIWAN MUSIC OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );1508,09;833,48;5392,5;2
11311819;LUMINOSO OÜ;Äriühing;jah;EHITUS;Harju ( Lääne-Harju vald );0;0;2335,31;1
11311826;OSAÜHING SMART ANALYST;Äriühing;ei;INFO JA SIDE;Harju ( Tallinn );301,44;320,94;;1
11311890;HELKAMA INVEST OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Harju ( Saue vald );7153,96;0;44933,5;1
11311909;DIGITAL GROUP OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Tartu ( Kambja vald );19899,2;10638,47;145416,02;4
11311967;VEXON ARENDUS, OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );29292,9;11755,24;102140,16;6
11312079;MARK DRIVE, OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Tallinn );;;0;
11312085;WISESTARTER, OÜ;Äriühing;jah;HARIDUS;Harju ( Tallinn );1150,93;0;10045;
11312106;CONVEREST, OÜ;Äriühing;ei;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );1460,35;1460,35;;
11312116;HANSARAHA OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Kose vald );4234,75;0;20226,26;
11312122;ATOS DISAIN OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );919,36;1075,43;;1
11312139;CELTIS FINANCE OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );1775,37;0;7435;
11312180;BALTWIDE, OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Tallinn );;;0;
11312234;GVK MEISTRID OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );;;0;
11312257;RAKA KOGUMISKESKUS OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Järva ( Järva vald );0;30353,68;1454028,7;8
11312286;KNOWHOW OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;0;
11312381;SIBULAPOISS OÜ;Äriühing;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Harju ( Saue vald );17512,63;1286,43;144393,06;1
11312398;INSVEN OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Kiili vald );840,02;0;6288,62;
11312441;ESTINGA, OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );401,52;419,82;;1
11312524;RASERO INVEST OÜ;Äriühing;jah;MUUD TEENINDAVAD TEGEVUSED;Harju ( Tallinn );17142,06;8036,66;76983,9;2
11312530;KMR SAILING OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Viimsi vald );3967,45;1001,94;16654,45;
11312547;MAXIMUS EHITUS, OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );8873,75;2887,76;57604,95;3
11312599;WORLDLINE, OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Tallinn );98742,77;24322,98;515775,46;8
11312671;KRANC DECOR, OÜ;Äriühing;jah;EHITUS;Harju ( Maardu linn );83,79;0;2234,86;
11312719;LAFET OÜ;Äriühing;ei;KINNISVARAALANE TEGEVUS;Lääne-Viru ( Tapa vald );903,54;962,58;;1
11312748;ARHITEKT TARBE OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );117560,98;30984,38;586826,76;7
11312754;S.T. ESKANDIA OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Harju ( Tallinn );10365,84;9909,39;41747,34;3
11312760;IRAVADI, OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );357,75;363,15;;1
11312783;FEMRON, OÜ;Äriühing;ei;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );300,52;316,92;;
11312793;MEISTRI KINNISVARA, AS;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );2569,66;1822,88;13242,54;1
11312814;PLAYGROUND MUSIC ESTONIA, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );6641,98;2480,19;213875,77;1
11312843;BESTROOF, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Saku vald );1835,56;0;101910,2;
11312858;HAABSAARE FARMID OÜ;Äriühing;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Võru ( Antsla vald );0;727,72;4271,01;2
11312889;JYRKO, OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Võru ( Võru vald );;;0;
11312895;ARHGILD OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );5201,82;3400,8;25135;1
11312949;VIDENNA, OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Tallinn );1304,33;717,75;9524;1
11312961;VAPUSO, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Võru ( Võru vald );1900,39;0;30655,42;
11312978;SP SERVICE OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Harju ( Tallinn );307993,88;193860,18;572903,36;203
11312984;STALKER AUTOKOOL OÜ;Äriühing;jah;HARIDUS;Harju ( Tallinn );5226,6;699,68;41493,87;1
11312990;COMWELLS OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Kiili vald );4200,29;1315,38;21662,31;1
11313015;SHILLEN TRADE, OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );2017,6;1028,92;8381;1
11313044;BBK-KONSULT GRUPP, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );0;0;0;
11313050;KOPLI KINOKOMPANII OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );6614,01;6677,72;770,47;6
11313067;BOBSTAR GRUPP, OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );1271,16;1223,29;142076;1
11313073;AUTOTÖÖDE OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Keila linn );31,61;0;0;
11313185;DOLANEST, OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Tallinn );;;0;
11313200;LANSOMEL ENGINEERING OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );3867,52;2344,84;13295,15;2
11313216;GUARDTIME OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );470286,17;499783,77;1603744,05;58
11313274;LASERPRO, OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Viimsi vald );21,93;0;127,5;
11313311;KSM HOLDINGS OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Viimsi vald );5546,21;0;25450,04;
11313340;MINIKID ESTONIA OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );4612,39;1664,37;42730,1;
11313400;KODUX CONTRACTOR OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Harju ( Viimsi vald );425,13;0;2540,98;
11313439;LITTLE STAR OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Harku vald );0;0;43764,26;
11313535;BOXTOP OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Tallinn );;;4896,63;
11313541;ATTENZA OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );397,5;397,5;;
11313653;REIF KV, OÜ;Äriühing;ei;HARIDUS;Harju ( Tallinn );950,2;46,67;;
11313682;OGESE OÜ;Äriühing;jah;EHITUS;Harju ( Keila linn );17,6;0;80;
11313742;MARKET PLACE OÜ;Äriühing;jah;MAJUTUS JA TOITLUSTUS;Harju ( Tallinn );6347,77;4165;30170,01;2
11313771;CONGRESS RENTAL ESTONIA OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Harju ( Tallinn );8996,28;7381,86;37835,88;4
11313794;ALK-TECHNIC OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Keila linn );113752,56;45686,24;679740,54;24
11313819;STADIM SERVICE, OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Tallinn );70,31;0;370;
11313914;GENEST, OÜ;Äriühing;ei;HALDUS- JA ABITEGEVUSED;Harju ( Saue vald );;;0;
11313937;SANERMO OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );1866,52;1043,37;9531,94;1
11313989;EXPLOREST OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Tallinn );16556,4;10262,49;162114,8;7
11314032;BENITA KODU AS;Äriühing;jah;TERVISHOID JA SOTSIAALHOOLEKANNE;Harju ( Lääne-Harju vald );336182,59;350552,27;26728,96;163
11314078;VABAÕHU SOOJUS, OÜ;Äriühing;jah;ELEKTRIENERGIA, GAASI, AURU JA KONDITSIONEERITUD ÕHUGA VARUSTAMINE;Harju ( Tallinn );212,78;0;10001,91;
11314115;RAIDRE OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );1044,19;911,4;5987,46;
11314121;OMIKRON INVEST OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Harju ( Tallinn );11888,64;3304,8;45331,2;1
11314138;ROLWEX GROUP OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Harju ( Rae vald );0;0;57126,03;
11314150;AUMELIQ OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Tallinn );;;0;
11314204;EETILINE KOSMEETIKA OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );51605,62;27052,92;157299,68;13
11314210;JNO INVEST OÜ;Äriühing;ei;FINANTS- JA KINDLUSTUSTEGEVUS;Harju ( Rae vald );;;0;
11314249;RTT TEHNOLOOGIA OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );5630,27;2654,57;31043,5;3
11314279;BALTAS KUBAS ESTONIA OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );7618,67;450,9;61419,38;1
11314351;DEMEYER, OÜ;Äriühing;jah;MUUD TEENINDAVAD TEGEVUSED;Harju ( Tallinn );;;0;
11314428;GRAND MÖÖBEL OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );2585,59;239,25;14437,4;
11314440;ALMARS JUVEEL, OÜ;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Harju ( Tallinn );966,57;1012,52;;1
11314457;SNOWBALL, OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );;;384,72;1
11314546;ALVERSEN, OÜ;Äriühing;jah;EHITUS;Harju ( Keila linn );7731,94;3554,65;39012,18;3
11314552;KSANF, OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Tallinn );9,03;0;163,92;
11314581;ERKI KANNUS DESIGN;FIE;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );2,33;0;1183,36;
11314598;OÜ JOOSTI PUHKEMAJA;Äriühing;jah;MAJUTUS JA TOITLUSTUS;Valga ( Otepää vald );754,97;0;14859,25;
11314629;CAPITALIA OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );;;0;
11314670;RANDEMAR GRUPP, OÜ;Äriühing;jah;EHITUS;Harju ( Saue vald );;;0;
11314753;TELLISKIVI PEREARSTIKESKUS OÜ;Äriühing;ei;TERVISHOID JA SOTSIAALHOOLEKANNE;Harju ( Tallinn );27757,53;29018,05;;8
11314776;HIGH-TEX, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );2555,72;2047,14;26572,64;2
11314799;OSTENTRANS, OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Lääne ( Lääne-Nigula vald );44635,53;17874,85;380890,41;7
11314871;NEUGRUND OÜ;Äriühing;jah;ELEKTRIENERGIA, GAASI, AURU JA KONDITSIONEERITUD ÕHUGA VARUSTAMINE;Harju ( Tallinn );;;0;
11314888;PRIVAMERK, OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );413,37;4;2550;1
11314894;POLENTERA, OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );246,32;0;1430,65;1
11314925;KUVAJA, OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Rae vald );10448,18;7137,69;19139,89;1
11314931;RANNIKU INVEST, OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );13695,78;4320,23;20970;1
11314948;PÄIKEPASTA OÜ;Äriühing;ei;HALDUS- JA ABITEGEVUSED;Harju ( Tallinn );901,56;950,76;;1
11314977;ALPISTO OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Lääne-Harju vald );805,47;336,6;3518,14;1
11315059;NORDESTCOM INVEST OÜ;Äriühing;jah;MUUD TEENINDAVAD TEGEVUSED;Harju ( Tallinn );717,75;717,75;2800;1
11315072;STRATEGEM OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;0;
11315161;EVEROS, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );1577,48;0;49708,27;
11315250;TAMMEPARGI OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Kiili vald );27,05;0;122,95;
11315267;ODIN CONSULTING OÜ;Äriühing;jah;INFO JA SIDE;Lääne ( Haapsalu linn );6489,07;2918,08;20703,46;2
11315288;GREENWICH, OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Rae vald );1649,06;760,35;6264,74;
11315362;DYNOMAX, OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Viimsi vald );6197,54;6620,81;346097,1;12
11315379;PETKAM REALTY, OÜ;Äriühing;jah;EHITUS;Harju ( Maardu linn );41302,09;22061,32;187296,98;13
11315474;SMILELINE OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Tallinn );8753,03;9382,46;358,62;2
11315480;MEDICOLM OÜ;Äriühing;ei;TERVISHOID JA SOTSIAALHOOLEKANNE;Harju ( Tallinn );43648,7;43406,64;;6
11315505;OILSEEDS TEENUSED OÜ;Äriühing;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Harju ( Tallinn );3516,68;2618,65;0;1
11315511;OSAÜHING ALVORO EXPORT;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );691,35;0;3370;
11315646;TELERA EESTI OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );;;0;
11315824;BALTIC MEDIA CONSULTING OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Viimsi vald );;;0;
11315830;ARBORIST OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Pärnu ( Pärnu linn );7735,38;2181,76;101482,85;1
11315853;SAVANNA MARKETING OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );350,21;0;12024,1;
11315936;LUMINOR BANK AS;Äriühing;jah;FINANTS- JA KINDLUSTUSTEGEVUS;Harju ( Tallinn );5032027,26;3935814;96680960,65;530
11315971;DESPAL SJ, OÜ;Äriühing;ei;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Järva ( Järva vald );;;;1
